system:index,elevation,landslide,latitude,longitude,rainfall,slope,soil_moisture,.geo
2_159_0,6147,0,27.934774822242574,88.13349869152643,1050.3666207822776,2.3560765,0.3017196075890654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_160_0,1634,0,27.341886734723694,88.33112805403272,5460.916931990048,2.6057837,0.4053470717983698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_161_0,3826,0,27.44070141597684,88.23231337277957,4658.155451777837,8.108406,0.39488303460731383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_162_0,2921,0,27.44070141597684,88.42994273528586,6826.211924913785,5.5989957,0.41627762162618254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_163_0,3826,0,27.44070141597684,88.23231337277957,4658.155451777837,8.108406,0.39488303460731383,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_164_0,3524,0,27.737145459736283,88.52875741653901,7240.658442738912,2.0800793,0.4147665168140748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_165_0,5132,0,27.934774822242574,88.62757209779215,3259.615089062116,2.0092573,0.3904983829894475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_166_0,3107,0,27.44070141597684,88.7263867790453,5455.583910706899,7.1745467,0.4011615965182839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_167_0,4893,0,27.835960140989428,88.62757209779215,5162.985186341664,3.587911,0.4102398904197187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_168_0,3101,0,27.44070141597684,88.33112805403272,5680.892984631917,8.054626,0.40800393469241275,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_169_0,4053,0,27.835960140989428,88.52875741653901,5615.478660229108,3.4563177,0.4144218429645839,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_170_0,4746,0,27.835960140989428,88.82520146029844,2312.130387190244,2.975994,0.37769032491923876,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_171_0,5170,0,27.835960140989428,88.33112805403272,2162.061761382482,2.9842622,0.26760330343433647,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_172_0,1220,0,27.24307205347054,88.52875741653901,4778.453852299115,3.5669231,0.38763480054618027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_173_0,4149,0,27.737145459736283,88.62757209779215,6180.80427801933,6.8420134,0.4069896331356744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_174_0,2921,0,27.44070141597684,88.42994273528586,6826.211924913785,5.5989957,0.41627762162618254,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_175_0,4594,0,27.737145459736283,88.42994273528586,5499.971504572293,3.5193183,0.40885793155605715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_176_0,1220,0,27.24307205347054,88.52875741653901,4778.453852299115,3.5669231,0.38763480054618027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_177_0,4893,0,27.835960140989428,88.62757209779215,5162.985186341664,3.587911,0.4102398904197187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_178_0,5742,0,27.934774822242574,88.23231337277957,1229.1381911071753,1.9650612,0.31277285066556754,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_179_0,1552,0,27.24307205347054,88.33112805403272,4709.751482370755,2.4175406,0.38960427077359,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_180_0,4579,0,27.737145459736283,88.82520146029844,2901.8710211547827,3.6485481,0.37875884922520453,"{""type"":""MultiPoint"",""coordinates"":[]}"
